product_id,url,product_title,product_brand,product_rating,product_rating_count,product_image,stock_status,vendor_price,product_os,screen_size,memory_size,question_answered
B088W1QJP1,https://www.amazon.com/-/es/Skytech-Archangel-Gaming-Computer-Desktop/dp/B088W1QJP1,"Skytech Archangel Gaming Computer PC Desktop - Ryzen 5 3600 3.6GHz, GTX 1660 Super 6G, 500 GB SSD, 16GB DDR4 3000MHz, ventiladores RGB, Windows 10 Home 64 bits, Wi-Fi 802.11AC",Skytech Gaming,4.5,"1,288",https://images-na.ssl-images-amazon.com/images/I/81gqqKQVkAL._AC_SY450_.jpg,in stock,"US$ 1,299.99",,,16 GB,300
B08BMLZKL2,https://www.amazon.com/-/es/dy1043dx/dp/B08BMLZKL2,"2020 HP 15.6"" Touchscreen Laptop Computer/ 10th Gen Intel Quard-Core i5 1035G1 up to 3.6GHz/ 12GB DDR4 RAM/ 256GB PCIe SSD/ 802.11ac WiFi/ Bluetooth 4.2/ USB 3.1 Type-C/ HDMI/ Silver/ Windows 10 Home",HP,4.5,152,https://images-na.ssl-images-amazon.com/images/I/81-7VeKHsSL._AC_SX679_.jpg,in stock,US$ 629.00,Windows 10,15.6 Pulgadas,12 GB,20
B07GSL21XV,https://www.amazon.com/-/es/Apple-IPad-WI-FI-Espacio-Renovado/dp/B07GSL21XV,Apple IPad Air 2 WI-FI 64GB Espacio Gris (Renovado),Apple,4.6,964,https://images-na.ssl-images-amazon.com/images/I/61N8VrVeFWL._AC_SX569_.jpg,in stock,US$ 260.00,,9.7 Pulgadas,64 GB,81
B08726QFRM,https://www.amazon.com/-/es/ThinkPad-E15-empresarial-i5-10210U-Computadoras/dp/B08726QFRM,"2020 Lenovo ThinkPad E15 15.6"" FHD Full HD (1920 x 1080) portátil empresarial (Intel 10th Quad Core i5-10210U, 16GB DDR4 RAM, 512GB PCIe SSD) Type-C, HDMI, Windows 10 Pro + IST Computadoras Cable HDMI",Lenovo,4.6,156,https://images-na.ssl-images-amazon.com/images/I/7151ANXT6kL._AC_SX679_.jpg,in stock,US$ 979.95,Windows 10 Pro,15.6 Pulgadas,16 GB,29
B08HSNRFTX,https://www.amazon.com/-/es/Dell-Inspiron-3583-port%C3%A1til-Celeron/dp/B08HSNRFTX,"Dell Inspiron 3583 15"" portátil Intel Celeron – 128GB SSD – 4GB DDR4 – 1.6GHz – Intel UHD Graphics 610 – Windows 10 Home in S Mode – Inspiron 15 3000 Series – Nuevo",Dell,4.4,57,https://images-na.ssl-images-amazon.com/images/I/7150w5ZxZ9L._AC_SX522_.jpg,in stock,US$ 356.99,Windows 10,15.6 Pulgadas,4 GB,30
B078H42W49,https://www.amazon.com/-/es/Apple-MacBook-MQD32LL-13-3-pulgadas/dp/B078H42W49,Apple MacBook Air MQD32LL/A de 13.3 pulgadas,Apple,4.5,517,https://images-na.ssl-images-amazon.com/images/I/91wYB53Y4aL._AC_SX466_.jpg,in stock,US$ 628.36,,,8 GB,107
B01LKOZEF0,https://www.amazon.com/-/es/Dell-Optiplex-7010-Professional-reacondicionada/dp/B01LKOZEF0,"Dell Optiplex 7010 - Computadora de escritorio (Intel Quad Core i5-3470 3.2 GHz, 16 GB de RAM, disco duro de 2 TB HDD, USB 3.0, DVDRW, Windows 10 Professional) (reacondicionada)",Dell,4.2,"2,506",https://images-na.ssl-images-amazon.com/images/I/71mEp6%2Bf0yL._AC_SX425_.jpg,in stock,US$ 239.00,,,16 GB,490
B082XQR86P,https://www.amazon.com/-/es/Laptop-pulgadas-generaci%C3%B3n-bater%C3%ADa-Thunderbolt/dp/B082XQR86P,"LG Gram Laptop 17 pulgadas IPS WQXGA 2560 x 1600 Intel 10ª generación Core i7 1065G7 CPU, 16 GB RAM, 1 TB M.2 NVMe SSD 512 GB x2, batería de 17 horas, Thunderbolt 3 17Z90N 2020",LG,4.6,318,https://images-na.ssl-images-amazon.com/images/I/81rV2OM9euL._AC_SY450_.jpg,in stock,"US$ 1,466.99",Windows 10 Home,17 Pulgadas,16 GB,138
B08P3Z1FJV,https://www.amazon.com/-/es/Samsung-Galaxy-Tab-A7-Snapdragon/dp/B08P3Z1FJV,"Samsung Galaxy Tab A7 10.4"" 2020 (64GB, 3GB) Wi-Fi sólo Android 10 One UI Tablet, Snapdragon 662, 7040mAh batería, SM-T500 (64GB SD Bundle, gris oscuro)",SAMSUNG,4.6,106,https://images-na.ssl-images-amazon.com/images/I/51JlOJeLp5L._AC_SX679_.jpg,in stock,US$ 269.99,,10.4 Pulgadas,64 GB,23
B07XW266D9,https://www.amazon.com/-/es/SAMSUNG-XE350XBA-K01US-Chromebook-Celeron-Procesador/dp/B07XW266D9,"SAMSUNG XE350XBA-K01US Chromebook 4 + Chrome OS 15.6"" Full HD Intel Celeron Procesador N4000 4GB RAM 32Gb Emmc Gigabit Wi-Fi, Plata",Samsung Electronics,4.4,"2,355",https://images-na.ssl-images-amazon.com/images/I/61haL7447DL._AC_SX355_.jpg,in stock,US$ 239.99,Chrome OS,15.6 Pulgadas,4 GB,394
B08HY7KWJ6,https://www.amazon.com/-/es/Port%C3%A1til-Inspiron-procesador-c%C3%A1mara-Bluetooth/dp/B08HY7KWJ6,"Portátil Dell Inspiron de 15,6"" HD, procesador Intel 4205U, 8 GB DDR4 RAM, 1 TB de disco duro, cámara web, WiFi, HDMI, Bluetooth, KKE Mouse pad, Win10 Home, negro",Dell,4.4,313,https://images-na.ssl-images-amazon.com/images/I/81WGFkh1zqL._AC_SX679_.jpg,in stock,US$ 499.00,Windows 10 Home,15.6 Pulgadas,8 GB,54
B01KIIQUFW,https://www.amazon.com/-/es/MJVM2LL-pulgadas-Graphics-reacondicionamiento-certificado/dp/B01KIIQUFW,"Apple MacBook Air MJVM2LL/A Laptop de 11,6 pulgadas (1,6 GHz Intel i5, 128 GB SSD, Intel HD Graphics 6000, Mac OS X Yosemite – (reacondicionamiento certificado)",Apple,4.4,"2,229",https://images-na.ssl-images-amazon.com/images/I/41Yhy%2BL-06L._AC_SX450_.jpg,in stock,US$ 436.00,OS X 10.10 Yosemite,11.6 Pulgadas,4 GB,505
B082MSPDL8,https://www.amazon.com/-/es/Ordenador-ordenador-generaci%C3%B3n-i5-1035G1-Bluetooth/dp/B082MSPDL8,"Ordenador portátil Dell Inspiron 17 3793 2020 Premium 17.3"" FHD ordenador portátil, 10ª generación 4-Core Intel Core i5-1035G1 1.0 GHz, 16GB RAM, 512GB SSD + 1TB HDD, DVD, cámara web, Bluetooth, Wi-Fi, HDMI, Win 10 Home",Dell,4.4,410,https://images-na.ssl-images-amazon.com/images/I/613nQILrmKL._AC_SX679_.jpg,in stock,US$ 805.00,Windows 10,17.3 Pulgadas,16 GB,80
B086QZSLDH,https://www.amazon.com/-/es/ASUS-VivoBook-port%C3%A1til-delgado-ligero/dp/B086QZSLDH,"ASUS VivoBook 15 portátil delgado y ligero - 15.6"" Full HD, Intel i5-1035G1 CPU, 8GB RAM, 512GB SSD, teclado retroiluminado, huella digital, Windows 10- F512JA-AS54, gris pizarra",ASUS,4.5,555,https://images-na.ssl-images-amazon.com/images/I/81fstJkUlaL._AC_SX425_.jpg,in stock,US$ 697.00,Windows 10 Home,15.6 Pulgadas,12 GB,58
B07HMJY8NR,https://www.amazon.com/-/es/XDGJH-cr-Dell-Chromebook-3120-Negro/dp/B07HMJY8NR,"Dell Chromebook 3120, Negro",Dell,4.2,"2,874",https://images-na.ssl-images-amazon.com/images/I/71ps%2BJNLnCL._AC_SX569_.jpg,in stock,US$ 144.69,Chrome OS,11.6 Pulgadas,16 GB,217
B07NL4CT8L,https://www.amazon.com/-/es/HP-800-G1-rendimiento-Professional/dp/B07NL4CT8L,"Ordenador de sobremesa HP EliteDesk 800 G1 SFF de alto rendimiento, Intel Quad Core i5-4590 hasta 3,7 GHz, 16 GB de RAM, disco duro de 1 TB, 256 GB de SSD (arranque), DVD, WiFi, Windows 10 Professional (renovado)",HP,4.3,356,https://images-na.ssl-images-amazon.com/images/I/71zNWs1-7GL._AC_SX679_.jpg,in stock,US$ 270.00,,,16 GB,65
B087N4ZRXV,https://www.amazon.com/-/es/procesador-gr%C3%A1ficos-huellas-digitales-retroiluminado/dp/B087N4ZRXV,"Acer Aspire 5 laptop con procesador móvil AMD Ryzen 3 4300U con gráficos Radeon, 4 GB DDR4, unidad de estado sólido SSD de 128 GB NVMe, wifi 5, cámara web HD, lector de huellas digitales, teclado retroiluminado, Windows 10 S",Acer,4.6,855,https://images-na.ssl-images-amazon.com/images/I/61c1UTa9fwL._AC_SX679_.jpg,in stock,US$ 569.99,Windows 10 Home,15.6 Pulgadas,8 GB,111
B081GMHQLR,https://www.amazon.com/-/es/Lenovo-IdeaPad-ComputerAMD-A6-9220e-Microsoft/dp/B081GMHQLR,"2020 Lenovo IdeaPad Laptop ComputerAMD A6-9220e 1.6GHz 4GB Memoria 64GB eMMC Memoria Flash 14"" AMD Radeon R4 AC WiFi Microsoft Office 365 Platinum Gray Windows 10 Home",Lenovo,4.0,"2,097",https://images-na.ssl-images-amazon.com/images/I/51O0U6uPKpL._AC_SX569_.jpg,in stock,US$ 263.00,Windows 10,14 Pulgadas,4 GB,110
B08FRNCPXF,https://www.amazon.com/-/es/Ultrabook-ThinkPad-generaci%C3%B3n-procesador-i7-10510U/dp/B08FRNCPXF,"Ultrabook FHD de 14"" de Lenovo ThinkPad X1 Carbon de última generación (400 nits) con procesador Intel i7-10510U de 10ª generación de hasta 4,90 GHz, SSD PCIe de 1 TB, 16 GB de RAM y Windows 10 Pro",Lenovo,4.6,60,https://images-na.ssl-images-amazon.com/images/I/61zsRWff5SL._AC_SX679_.jpg,in stock,"US$ 1,799.00",Windows 10,14 Pulgadas,16 GB,27
B08P6MRZBG,https://www.amazon.com/-/es/HP-Pavilion-videojuegos-memoria-GeForce/dp/B08P6MRZBG,"HP - Pavilion 15.6"" Laptop para videojuegos - AMD Ryzen 5 - 8GB de memoria - NVIDIA GeForce GTX 1650 - 256GB SSD - Shadow Black",HP,4.6,203,https://images-na.ssl-images-amazon.com/images/I/81KyhfcoB4L._AC_SX569_.jpg,in stock,US$ 749.00,Windows 10,15.6 Pulgadas,8 GB,69
B0821ZJBF8,https://www.amazon.com/-/es/pulgadas-Celeron-Windows-pantalla-Expansi%C3%B3n/dp/B0821ZJBF8,"Jumper Laptop 13.3 pulgadas 8GB RAM 128GB ROM Quad Core Celeron, Windows 10, laptop delgada y ligera, pantalla Full HD 1080P, soporte 128GB TF Cardand 1TB SSD Expansión",Jumper,4.4,"2,045",https://images-na.ssl-images-amazon.com/images/I/61I08-zYyQL._AC_SX466_.jpg,in stock,US$ 309.99,Windows 10,13.3 Pulgadas,8 GB,67
B08K3NGK2Z,https://www.amazon.com/-/es/A315-56-594/dp/B08K3NGK2Z,"2020 Acer Aspire 3 15.6"" Full HD 1080P Laptop PC, Intel Core i5-1035G1 Quad-Core Processor, 8GB DDR4 RAM, 256GB SSD, Ethernet, HDMI, Wi-Fi, Webcam, Numeric Keypad, Windows 10 Home, Steel Gray",Acer,4.3,46,https://images-na.ssl-images-amazon.com/images/I/618Vf68HW%2BL._AC_SX450_.jpg,in stock,US$ 527.00,Windows 10,15.6 Pulgadas,8 GB,7
B084SKWC89,https://www.amazon.com/-/es/port%C3%A1til-14-pulgadas-Celeron-Windows-Personal/dp/B084SKWC89,"HP Stream portátil de 14 pulgadas, Intel Celeron N4000, 4 GB de RAM, eMMC de 32 GB, Windows 10 Home en modo S, con Office 365 Personal durante 1 año",HP,4.5,"2,717",https://images-na.ssl-images-amazon.com/images/I/81RCOr3hJOL._AC_SX522_.jpg,in stock,US$ 295.00,Windows 10 Home,14 Pulgadas,4 GB,195
B085B63QYR,https://www.amazon.com/-/es/15-cs3019nr-Pavilion-pulgadas-Intel-mineral/dp/B085B63QYR,"HP 15-cs3019nr Pavilion 15,6 pulgadas, Intel Core i7 (plata mineral)",HP,4.5,800,https://images-na.ssl-images-amazon.com/images/I/71pbZdoiHYL._AC_SY355_.jpg,in stock,US$ 889.00,Windows 10 Pro,15.6 Pulgadas,16 GB,108
B08KH53NKR,https://www.amazon.com/-/es/ASUS-Laptop-ZenBook-Ultra-Slim/dp/B08KH53NKR,ASUS Laptop ZenBook 13 Ultra Slim,ASUS,4.5,202,https://images-na.ssl-images-amazon.com/images/I/81toooHWn9L._AC_SY450_.jpg,in stock,"US$ 1,059.99",Windows 10 Home,13.3 Pulgadas,16 GB,64
B07D5N1PFY,https://www.amazon.com/-/es/Latitude-E5470-Business-i5-6300U-tarjetas/dp/B07D5N1PFY,"Fast Dell Latitude E5470 HD Business Laptop PC (Intel Core i5-6300U, 8GB Ram, 256GB SSD de estado sólido, HDMI, cámara, WiFi, lector de tarjetas SC) Win 10 Pro (renovado).",Dell,4.2,645,https://images-na.ssl-images-amazon.com/images/I/61f%2B8BH6YmL._AC_SY355_.jpg,in stock,US$ 417.00,Windows 10 Pro,14 Pulgadas,8 GB,106
B086QQNRT4,https://www.amazon.com/-/es/pantalla-t%C3%A1ctil-Microsoft-Surface-2-10-5/dp/B086QQNRT4,"Nueva pantalla táctil Microsoft Surface Go 2-10.5""",Microsoft,4.6,931,https://images-na.ssl-images-amazon.com/images/I/61JuOxNsHtL._AC_SX355_.jpg,in stock,US$ 504.99,,10.51 Pulgadas,128 GB,143
B08H83GCBT,https://www.amazon.com/-/es/ePaper-Android-frontal-sensor-digital/dp/B08H83GCBT,"BOOX Note Air 10.3 ePaper, Android 10, luz frontal, sensor G, papel digital, bloc de notas de tinta E",BOOX,4.0,136,https://images-na.ssl-images-amazon.com/images/I/618wPmm0hBL._AC_SX679_.jpg,in stock,US$ 479.99,,10.3 Pulgadas,,52
B07YNJ5L9Y,https://www.amazon.com/-/es/Tablet-Microsoft-Surface-pantalla-memoria/dp/B07YNJ5L9Y,"Tablet Microsoft Surface Pro 7, pantalla táctil de 12.3"", Intel Core i7, 16 GB de memoria, unidad de estado sólido de 512 GB",Microsoft,4.4,"1,989",https://images-na.ssl-images-amazon.com/images/I/71XWmBoBDWL._AC_SX522_.jpg,out of stock,,,12.3 Pulgadas,256 GB,286
B07RW4ZY39,https://www.amazon.com/-/es/pulgadas-Bluetooth-educaci%C3%B3n-parental-preinstalado/dp/B07RW4ZY39,"Pritom 7 pulgadas Kids Tablet, Quad Core Android, 1GB RAM + 16GB ROM, WiFi, Bluetooth, cámara doble, educación, juegos, control parental, software infantil preinstalado con funda para tablet infantil (azul oscuro)",PRITOM,3.8,"2,925",https://images-na.ssl-images-amazon.com/images/I/812GDYFnx7L._AC_SX466_.jpg,out of stock,,,7 Pulgadas,16 GB,232
B089N6C6W2,https://www.amazon.com/-/es/IdeaCentre-Procesador-Graphics-Bluetooth-90NT000US/dp/B089N6C6W2,"Lenovo IdeaCentre 3 Desktop, Torre, Procesador AMD Athlon Silver 3050U, AMD Radeon Graphics, 4GB DDR4, 256GB SSD, Wi-Fi 802.11, Bluetooth, HDMI, 8 puertos USB, Windows 10, 90NT000US, Plata",Lenovo,4.5,450,https://images-na.ssl-images-amazon.com/images/I/614QyNf97oL._AC_SX679_.jpg,in stock,US$ 288.34,,,4 GB,57
B08DK9X3R1,https://www.amazon.com/-/es/Tablet-Android-10-0-ultrarr%C3%A1pida-Tablets-8000mAh/dp/B08DK9X3R1,"Tablet Android 10.0: MEBERRY 10"" ultrarrápida 4GB/RAM, 64GB/ROM Tablets-8000mAh Batería y WiFi Soporte - Teclado Bluetooth | Ratón | Funda para tablet M7 y más Incluido - Azul",MEBERRY,4.5,"1,810",https://images-na.ssl-images-amazon.com/images/I/71%2BuK82%2BbkL._AC_SX679_.jpg,in stock,US$ 159.99,,10 Pulgadas,4 GB,246
B07M8QVNKG,https://www.amazon.com/-/es/Chromebook-giratorio-procesador-almacenamiento-14-db0020nr/dp/B07M8QVNKG,"Portátil HP Chromebook de 14 pulgadas con giratorio de 180 grados, procesador AMD de doble núcleo A4-9120, 4 GB SDRAM, 32 GB de almacenamiento eMMC, Chrome OS (14-db0020nr, pizarra gris)",HP,4.4,"3,767",https://images-na.ssl-images-amazon.com/images/I/91HEs5TcbkL._AC_SX355_.jpg,out of stock,,Chrome OS,14 Pulgadas,4 GB,380
B085D2HHBT,https://www.amazon.com/-/es/Pantalla-procesador-duraci%C3%B3n-Bluetooth-NP930QCG-K01US/dp/B085D2HHBT,"Samsung Laptop Galaxy Book Flex de 13.3 ""| Pantalla QLED y procesador Intel Core i7 | Memoria de 8GB | SSD de 512GB | Batería de larga duración y S Pen con Bluetooth | (NP930QCG-K01US), Azul Real",Samsung Electronics,4.6,232,https://images-na.ssl-images-amazon.com/images/I/819QD8%2BXiFL._AC_SX522_.jpg,in stock,"US$ 1,199.00",Windows 10 Home,13.3 Pulgadas,8 GB,108
B08KG2R1GK,https://www.amazon.com/-/es/pantalla-Intel-Pentium-Windows-Scarlet/dp/B08KG2R1GK,2020 HP 15.6'' HD pantalla LED Intel Pentium Oro 6405U 4GB DDR4 RAM 500GB HDD Windows 10 Scarlet Rojo,HP,4.1,152,https://images-na.ssl-images-amazon.com/images/I/71YNQl3sZRL._AC_SX355_.jpg,in stock,US$ 359.99,Windows 10,15 Pulgadas,4 GB,25
B083BRVG28,https://www.amazon.com/-/es/MatrixPad-S30-Octa-Core-almacenamiento-Bluetooth/dp/B083BRVG28,"VANKYO MatrixPad S30 10 pulgadas Octa-Core Tablet, 3GB RAM, 32GB de almacenamiento, 1080P pantalla Full HD, Android OS, cámara trasera de 13MP, Bluetooth 5.0, 5G Wi-Fi, GPS, Plata",Vankyo,4.4,"3,712",https://images-na.ssl-images-amazon.com/images/I/71xobvczNVL._AC_SX466_.jpg,in stock,US$ 148.99,,10 Pulgadas,32 GB,367
B0742HZW9B,https://www.amazon.com/-/es/Chromebook-3120-Dell-renovada-Negro/dp/B0742HZW9B,"Chromebook 3120 de Dell (renovada), Negro",Dell,4.1,"3,537",https://images-na.ssl-images-amazon.com/images/I/61mdECoYszL._AC_SX569_.jpg,in stock,US$ 149.99,Chrome OS,11.6 Pulgadas,4 GB,315
B00X8XB6SG,https://www.amazon.com/-/es/Pantalla-Retina-espacio-Refurbished-Certificado/dp/B00X8XB6SG,"Apple iPad Mini 2 Pantalla Retina Tablet 32 GB, Wi-Fi, espacio gris (Refurbished Certificado)",Apple,4.5,10,https://images-na.ssl-images-amazon.com/images/I/41SfFVUk3JL._AC_.jpg,in stock,US$ 185.82,,7.9 Pulgadas,32 GB,
B07WV9SSYQ,https://www.amazon.com/-/es/Android-pulgadas-procesador-pantalla-Bluetooth/dp/B07WV9SSYQ,"Tablet Android Pritom 10 pulgadas Android 9.0 OS Tablet, 2 GB RAM, 32 GB ROM, procesador Quad Core, pantalla HD IPS, 2.0 frontal + 8.0 MP cámara trasera, Wi-Fi, Bluetooth - Tablet PC (negro)",PRITOM,4.2,741,https://images-na.ssl-images-amazon.com/images/I/610oTSIhUhL._AC_SY450_.jpg,out of stock,,,10 Pulgadas,32 GB,131
B08SJDNLV8,https://www.amazon.com/-/es/Razer-Blade-Base-Gaming-Laptop/dp/B08SJDNLV8,"Razer Blade 15 Base Gaming Laptop 2021: Intel Core i7-10750H 6 Core, NVIDIA GeForce RTX 3060, 15.6"" FHD 1080p 144Hz, 16GB, 512GB SSD - Aluminio CNC - Chroma RGB Iluminación - Thunderbolt 3",Razer,4.3,15,https://images-na.ssl-images-amazon.com/images/I/61WdX6qqDqL._AC_SX569_.jpg,in stock,"US$ 1,699.99",Windows 10 Home,15.6 Pulgadas,16 GB,5
B07J2SPR49,https://www.amazon.com/-/es/EliteDesk-Business-Quad-Core-i5-6500T-multiling%C3%BCe/dp/B07J2SPR49,"HP EliteDesk 800 G2 Desktop Mini Business PC, Intel Quad-Core i5-6500T hasta 3.1G, 16G DDR4, 240G SSD, VGA, DP, Win 10 Pro 64 bits Soporte multilingüe Inglés/Español (renovado)",HP,4.4,217,https://images-na.ssl-images-amazon.com/images/I/61vB30otClL._AC_SX679_.jpg,in stock,US$ 299.99,,,16 GB,41
B0849P8D69,https://www.amazon.com/-/es/sobremesa-pulgadas-procesador-Windows-22-dd0010/dp/B0849P8D69,"HP PC de sobremesa todo en uno de 22 pulgadas, procesador AMD Athlon Silver 3050U, 4 GB de RAM, 256 GB SSD, Windows 10 Home (22-dd0010, blanco), blanco nieve",HP,4.4,"1,169",https://images-na.ssl-images-amazon.com/images/I/71RLwsjsGcL._AC_SX569_.jpg,out of stock,,,,4 GB,148
B08GSRRKSR,https://www.amazon.com/-/es/Fusion5-14-1inch-A90B-Windows-Laptop/dp/B08GSRRKSR,"Fusion5 14.1inch A90B+ Pro 64GB Windows 10 Laptop - 4GB RAM, 64GB Storage, Full HD IPS, Bluetooth, 2MP Webcam, Dual Band WiFi Laptop",Fusion5,4.1,791,https://images-na.ssl-images-amazon.com/images/I/81PdGklTGzL._AC_SX355_.jpg,in stock,US$ 274.95,Windows 10 Pro,14.1 Pulgadas,4 GB,45
B082NZX92C,https://www.amazon.com/-/es/Premium-Computer-Quad-Core-802-11ac-Bluetooth/dp/B082NZX92C,"2020 HP 17.3"" HD+ Premium Laptop Computer, AMD Ryzen 5 3500U Quad-Core hasta 3.7GHz, 12GB DDR4 RAM, 256GB SSD, DVDRW, AMD Radeon Vega 8, 802.11ac WiFi, Bluetooth 4.2, USB 3.1, HDMI, Negro, Windows 10",HP,4.6,222,https://images-na.ssl-images-amazon.com/images/I/71P4GrZ1WJL._AC_SX450_.jpg,in stock,US$ 669.00,Windows 10,17.3 Pulgadas,12 GB,66
B087SD98F4,https://www.amazon.com/-/es/Pavilion-i5-1035G1-pulgadas-pantalla-port%C3%A1til/dp/B087SD98F4,HP Pavilion 15-CS Intel i5-1035G1 12GB 512GB SSD 15.6 pulgadas Full HD WLED pantalla táctil portátil,HP,4.6,306,https://images-na.ssl-images-amazon.com/images/I/61F8sufqQRL._AC_SX679_.jpg,in stock,US$ 694.00,Windows 10,15.6 Pulgadas,12 GB,51
B07L7P3XYW,https://www.amazon.com/-/es/escritorio-HP-Pro-procesador-Multi-idiomas/dp/B07L7P3XYW,"Ordenador de escritorio HP Flagship Pro 2018, procesador Core I5 de hasta 3.6 GHz, 8 GB, 512 GB de disco sólido, WiFi, DVD, DP, VGA, USB 3.0, Windows 10 Pro 64 Bit Multi-idiomas inglés/español/francés (CI5) (renovado)",HP,4.3,"1,269",https://images-na.ssl-images-amazon.com/images/I/71I05GnbEZL._AC_SX679_.jpg,in stock,US$ 208.00,,,8 GB,209
B08DDGJQDW,https://www.amazon.com/-/es/ASUS-ROG-Zephyrus-i7-10750H-retroiluminaci%C3%B3n/dp/B08DDGJQDW,"ASUS ROG Zephyrus G14 14"" VR Ready 120Hz FHD Gaming Laptop,8Core AMD Ryzen 9 4900HS (Beat i7-10750H), 16GB RAM, 1TB PCIe SSD, retroiluminación, Wi-Fi 6, USB C, NVIDIA GeForce RTX2060 Max-Q, Win10 (Luz de la Luna)",ASUS,4.6,123,https://images-na.ssl-images-amazon.com/images/I/71zNU5UBINL._AC_SX522_.jpg,in stock,"US$ 1,349.00",Windows 10,14 Pulgadas,16 GB,52
B082B46ZFK,https://www.amazon.com/-/es/Tableta-K10-pulgadas-procesador-pantalla/dp/B082B46ZFK,"Tableta Dragon Touch K10, tableta Android de 10 pulgadas con procesador de cuatro núcleos de 16 GB, pantalla IPS HD de 1280 x 800, micro HDMI, GPS, FM, 5G WiFi, cuerpo de metal negro",Dragon Touch,4.4,"4,117",https://images-na.ssl-images-amazon.com/images/I/71YLN3XJgOL._AC_SY450_.jpg,in stock,US$ 109.99,,10.1 Pulgadas,16 GB,215
B086P6THG6,https://www.amazon.com/-/es/i7-10510U-innovador-ScreenPad-Celestial-UX481FA-DB71T/dp/B086P6THG6,"ASUS ZenBook Duo UX481 14"" FHD NanoEdge Bisel Touch Display, Intel Core i7-10510U CPU, 8GB RAM, 512GB PCIe SSD, innovador ScreenPad Plus, Windows 10 Home, Celestial Blue, UX481FA-DB71T",ASUS,4.5,477,https://images-na.ssl-images-amazon.com/images/I/81PGX7kO4kL._AC_SX679_.jpg,out of stock,,Windows 10 Home,14 Pulgadas,8 GB,138
B08BLGFZBS,https://www.amazon.com/-/es/MatrixPad-almacenamiento-procesador-Bluetooth-actualizaci%C3%B3n/dp/B08BLGFZBS,"VANKYO MatrixPad Z1 tableta de 7 pulgadas, Android 10, almacenamiento de 32 GB, procesador de cuatro núcleos, pantalla IPS HD, Wi-Fi, Bluetooth, negro, actualización 2020",Vankyo,4.1,885,https://images-na.ssl-images-amazon.com/images/I/71EEtF2LZdL._AC_SY450_.jpg,in stock,US$ 69.99,,7 Pulgadas,32 GB,47
B08HM4BJZJ,https://www.amazon.com/-/es/2020-K105-Tablet-MEIZE/dp/B08HM4BJZJ,Tablet MEIZE,MEIZE,3.7,"1,303",https://images-na.ssl-images-amazon.com/images/I/71aZPDLMNHL._AC_SX425_.jpg,out of stock,,,10.1 Pulgadas,128 GB,262
B08CGSML8W,https://www.amazon.com/-/es/Y10-almacenamiento-procesador-Bluetooth-certificaci%C3%B3n/dp/B08CGSML8W,"Android 10.0 Tablet 10 pulgadas qunyiCO Y10 (10.1''), 2GB RAM 32GB de almacenamiento, 2MP+8MP cámara doble, procesador de cuatro núcleos, pantalla IPS HD 1280x800, Wi-Fi Bluetooth 5000mAh, con certificación Google GMS, color negro",QunyiCO,4.1,957,https://images-na.ssl-images-amazon.com/images/I/81-uYsNokfL._AC_SY450_.jpg,out of stock,,,10.1 Pulgadas,32 GB,110
B08R9GGMBS,https://www.amazon.com/-/es/GE66-Raider-10UH-210-i7-10870H-RTX3080/dp/B08R9GGMBS,"MSI GE66 Raider 10UH-210 15.6"" 300Hz 3ms Gaming Laptop Intel Core i7-10870H RTX3080 32GB 1TB NVMe SSD Win10 VR Ready",MSI,4.3,13,https://images-na.ssl-images-amazon.com/images/I/71nEy%2B5OMdL._AC_SX450_.jpg,in stock,"US$ 2,649.00",Windows 10 Home,15.6 Pulgadas,32 GB,8
B07V34QQ3C,https://www.amazon.com/-/es/iBUYPOWER-Trace-Computadora-gamer-escritorio/dp/B07V34QQ3C,"iBUYPOWER Trace - Computadora gamer de escritorio, Negro",IBUYPOWER,4.5,"4,665",https://images-na.ssl-images-amazon.com/images/I/819XYUimTuL._AC_SX466_.jpg,out of stock,,,,,795
B08D3X9RF6,https://www.amazon.com/-/es/Flagship-11A-NB0013DX-Pantalla-Chromebook-procesador/dp/B08D3X9RF6,"Flagship 11A-NB0013DX - Pantalla para HP Chromebook, 11,6"" HD (1366 x 768), procesador Intel Celeron N3350, 4 GB LPDDR2, 32 GB eMMC, Chrome OS, HD Graphics 500, 11A-NB0013DX, gris ceniza",HP,4.6,834,https://images-na.ssl-images-amazon.com/images/I/71SZpMT7k3L._AC_SX450_.jpg,in stock,US$ 214.00,Chrome OS,11.6 Pulgadas,4 GB,58
B0821B76WY,https://www.amazon.com/-/es/MatrixPad-pulgadas-Android-almacenamiento-Quad-Core/dp/B0821B76WY,"VANKYO MatrixPad S7 7 pulgadas Tablet, Android 9.0 Pie, 2 GB RAM, 32 GB de almacenamiento, 5 MP cámara trasera, Quad-Core, IPS HD Display, FM, GPS, sólo Wi-Fi, negro",Vankyo,4.3,"3,953",https://images-na.ssl-images-amazon.com/images/I/71PdhyP3IaL._AC_SY450_.jpg,in stock,US$ 79.99,,7 Pulgadas,32 GB,247
